ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
1503274580,1503274650,457,89470715000001463152,70,10.872409582138062,24214,24214,0,0,0,0,0,2,0,-103,-103,-103.0,-78,-73,-76.0,0,0,20618.294096
1501309042,1501309090,457,89470715000001463152,48,11.70536208152771,24214,24214,0,0,0,0,0,1,0,-93,-93,-93.0,-68,-63,-65.5,6,5,18551.572382
1503036975,1503037018,457,89470715000001463152,43,11.402781009674072,24214,24214,0,0,0,0,0,1,0,-108,-108,-108.0,-79,-77,-78.0,6,4,9123.16105
1508019187,1508019219,457,89470715000001463152,32,11.67555046081543,24214,24214,0,0,0,0,0,0,0,-109,-109,-109.0,-79,-79,-79.0,22,5,9794.786185405455
1502108175,1502108202,457,89470715000001463152,27,10.70265245437622,24214,24214,0,0,0,0,0,1,0,-105,-105,-105.0,-77,-71,-74.0,12,0,26005.533049
1514757670,1514757704,457,89470715000001463152,34,10.334131956100464,24214,24214,0,0,0,0,1,1,0,-105,-104,-104.5,-80,-77,-78.5,22,6,14559.995881546722
1499991434,1499991468,457,89470715000001463152,34,11.215620517730713,24214,24214,0,0,0,0,1,1,0,-107,-106,-107.0,-78,-75,-75.0,0,4,13435.346192
1515945671,1515945703,457,89470715000001463152,32,10.30212926864624,24214,24214,0,0,0,0,0,1,0,-108,-108,-108.0,-79,-76,-77.5,16,6,25599.286577308965
1504476134,1504476183,457,89470715000001463152,49,10.78833556175232,24214,24214,0,0,0,0,2,1,0,-116,-115,-116.0,-82,-80,-80.0,22,6,14059.731832
1511007311,1511007336,457,89470715000001463152,25,10.142512798309326,24214,24214,0,0,0,0,0,1,0,-85,-85,-85.0,-61,-57,-59.0,12,5,37646.886029593836
1506506533,1506506566,457,89470715000001463152,33,10.665840148925781,24214,24214,0,0,0,0,0,1,0,-106,-106,-106.0,-77,-74,-75.5,10,2,5627.603556
1517090468,1517090495,457,89470715000001463152,27,10.175718784332275,24214,24214,0,0,0,0,0,1,0,-86,-86,-86.0,-63,-59,-59.0,22,5,22895.459528844694
1501201038,1501201066,457,89470715000001463152,28,10.565576076507568,24214,24214,0,0,0,0,0,0,0,-93,-93,-93.0,-64,-64,-64.0,0,4,6782.386033
1516766469,1516766495,457,89470715000001463152,26,10.130261421203613,24214,24214,0,0,0,0,0,1,0,-87,-87,-87.0,-62,-60,-60.0,4,2,24465.217623804892
1516593682,1516593709,457,89470715000001463152,27,10.905776023864746,24214,24214,0,0,0,0,0,0,0,-90,-90,-90.0,-63,-63,-63.0,4,0,23830.524965616678
1510964113,1510964139,457,89470715000001463152,26,10.16247010231018,24214,24214,0,0,0,0,0,1,0,-88,-88,-88.0,-63,-61,-61.0,0,5,38503.82752195162
1503166575,1503166606,457,89470715000001463152,31,11.334927082061768,24214,24214,0,0,0,0,1,0,0,-97,-96,-96.5,-66,-66,-66.0,18,5,8084.727153
1517025676,1517025703,460,89470000160204125497,27,10.214437484741211,24201,24201,0,0,0,0,0,1,0,-80,-80,-80.0,-52,-49,-50.5,4,5,15719.100323573453
1503101774,1503101801,460,89470000160204125497,27,10.36214566230774,24201,24201,0,0,0,0,2,1,0,-84,-82,-83.0,-57,-55,-57.0,0,5,39625.450196
1502820969,1502820996,460,89470000160204125497,27,10.483371019363403,24201,24201,0,0,0,0,1,0,0,-79,-76,-77.5,-51,-51,-51.0,18,1,36621.026632
1500509850,1500509892,460,89470000160204125497,42,10.30827784538269,24201,24201,0,0,0,0,1,1,0,-91,-88,-91.0,-64,-61,-64.0,0,3,72272.983296
1504454532,1504454557,460,89470000160204125497,25,10.239762306213379,24201,24201,0,0,0,0,0,0,0,-78,-78,-78.0,-50,-50,-50.0,16,6,82916.313401
1505988272,1505988304,460,89470000160204125497,32,13.232879638671875,24201,24201,0,0,0,0,0,2,0,-115,-115,-115.0,-88,-83,-86.0,10,3,8110.610813
1502259375,1502259401,460,89470000160204125497,26,10.215211391448975,24201,24201,0,0,0,0,0,0,0,-73,-73,-73.0,-46,-46,-46.0,6,2,73352.848696
1510553709,1510553735,460,89470000160204125497,26,10.259347200393677,24201,24201,1,0,0,0,2,2,0,-81,-74,-77.0,-53,-50,-52.0,6,0,34940.561036849285
1511460911,1511460939,460,89470000160204125497,28,10.34804630279541,24201,24201,0,0,0,0,1,0,0,-83,-82,-82.0,-54,-54,-54.0,18,3,26390.389856060225
1520118129,1520118157,460,89470000160204125497,28,10.240981578826904,24201,24201,0,0,0,0,2,1,0,-92,-89,-91.0,-66,-62,-62.0,23,5,34049.28281565071
1499969831,1499969861,460,89470000160204125497,30,10.568052291870117,24201,24201,0,0,0,0,1,0,0,-74,-72,-73.0,-47,-47,-47.0,18,3,80813.955216
1503166571,1503166601,460,89470000160204125497,30,12.8380446434021,24201,24201,0,0,0,0,1,0,0,-81,-79,-80.0,-54,-54,-54.0,18,5,7780.936362
1516464068,1516464094,460,89470000160204125497,26,10.705888032913208,24201,24201,0,0,0,0,1,1,0,-74,-73,-73.0,-49,-46,-46.0,16,5,25866.342144233342
1500034630,1500034657,460,89470000160204125497,27,10.426669120788574,24201,24201,0,0,0,0,2,2,0,-94,-92,-92.5,-66,-63,-64.0,12,4,38695.962484
1499926629,1499926656,460,89470000160204125497,27,10.286816120147705,24201,24201,0,0,0,0,2,1,0,-75,-72,-74.0,-48,-47,-48.0,6,3,65915.896639
1517047268,1517047293,460,89470000160204125497,25,10.167826414108276,24201,24201,0,0,0,0,1,2,0,-76,-75,-75.0,-50,-46,-48.0,10,5,23136.01200149531
1499753833,1499753860,460,89470000160204125497,27,10.423400402069092,24201,24201,0,0,0,0,1,1,0,-75,-74,-74.5,-51,-48,-49.5,6,1,58804.23625
1499732229,1499732257,460,89470000160204125497,28,10.504231214523315,24201,24201,0,0,0,0,2,1,0,-93,-89,-91.0,-66,-64,-64.0,0,1,50511.582163
1500293835,1500293863,460,89470000160204125497,28,10.46378493309021,24201,24201,0,0,0,0,2,1,0,-93,-89,-91.0,-66,-60,-60.0,12,0,50079.841936
1505059463,1505059493,460,89470000160204125497,30,11.975396871566772,24201,24201,0,0,0,0,3,2,0,-85,-81,-83.0,-61,-55,-57.5,16,6,2024.726547
1503576977,1503577006,460,89470000160204125497,29,10.923940896987915,24201,24201,0,0,0,0,2,2,0,-87,-85,-86.0,-57,-51,-55.0,12,3,11750.070842
1500056238,1500056264,460,89470000160204125497,26,10.375092267990112,24201,24201,0,0,0,0,0,1,0,-74,-74,-74.0,-52,-48,-50.0,18,4,60776.539621
1516809669,1516809697,460,89470000160204125497,28,10.568881750106812,24201,24201,0,0,0,0,1,0,0,-78,-77,-77.5,-51,-51,-51.0,16,2,34101.8218757678
1516852867,1516852893,460,89470000160204125497,26,10.3902268409729,24201,24201,0,0,0,0,1,0,0,-76,-74,-75.0,-50,-50,-50.0,4,3,61591.58729017999
1501287563,1501287591,460,89470000160204125497,28,10.914857387542725,24201,24201,0,0,0,0,0,0,0,-90,-90,-90.0,-62,-62,-62.0,0,5,34685.657205
1516550468,1516550496,460,89470000160204125497,28,10.303037881851196,24201,24201,0,0,0,0,1,2,0,-80,-79,-80.0,-54,-51,-53.0,16,6,29372.922320959206
1502475371,1502475410,460,89470000160204125497,39,18.42336630821228,24201,24201,2,0,0,0,3,3,0,-81,-77,-80.0,-53,-49,-51.0,18,4,10972.369082
1511439308,1511439334,460,89470000160204125497,26,10.13791036605835,24201,24201,0,0,0,0,0,1,0,-89,-89,-89.0,-63,-58,-58.0,12,3,56164.176467548066
1505858533,1505858563,460,89470000160204125497,30,10.13581395149231,24201,24201,0,0,0,0,2,2,0,-84,-82,-83.0,-60,-56,-57.0,22,1,47132.353641
1500963429,1500963455,460,89470000160204125497,26,10.25339651107788,24201,24201,0,0,0,0,1,1,0,-92,-91,-91.0,-64,-60,-60.0,6,1,77388.820526
1516312874,1516312899,460,89470000160204125497,25,10.173384666442871,24201,24201,0,0,0,0,2,1,0,-79,-76,-78.0,-54,-52,-52.0,22,3,26889.445495779903
1501654574,1501654599,460,89470000160204125497,25,10.229295253753662,24201,24201,0,0,0,0,0,1,0,-93,-93,-93.0,-65,-62,-62.0,6,2,44619.118549
1506592932,1506592965,460,89470000160204125497,33,13.693531036376953,24201,24201,0,0,0,0,1,1,0,-101,-99,-101.0,-64,-62,-64.0,10,3,6215.752544
1502928977,1502929004,460,89470000160204125497,27,10.588412523269653,24201,24201,0,0,0,0,2,1,0,-98,-92,-95.0,-69,-66,-69.0,0,3,46235.987677
1499537838,1499537865,460,89470000160204125497,27,10.481717109680176,24201,24201,0,0,0,0,2,1,0,-75,-71,-73.0,-50,-47,-47.0,18,5,62862.330222
1503555370,1503555432,460,89470000160204125497,62,24.860246419906616,24201,24201,0,0,0,0,3,4,0,-100,-93,-97.5,-79,-65,-68.0,6,3,5614.918122
1508019188,1508019215,460,89470000160204125497,27,10.328788995742798,24201,24201,0,0,0,0,1,0,0,-82,-80,-80.0,-54,-54,-54.0,22,5,62125.827772159944
1516831268,1516831294,460,89470000160204125497,26,10.139253854751587,24201,24201,0,0,0,0,3,3,0,-78,-74,-76.0,-53,-48,-51.0,22,2,40315.969619111806
1517068867,1517068895,460,89470000160204125497,28,10.321707487106323,24201,24201,0,0,0,0,2,1,0,-77,-74,-76.0,-49,-47,-49.0,16,5,45340.68177122694
1502561770,1502561800,460,89470000160204125497,30,10.771865129470825,24201,24201,0,0,0,0,2,0,0,-95,-92,-93.0,-66,-66,-66.0,18,5,59395.05813
1507112122,1507112149,460,89470000160204125497,27,10.785878896713257,24201,24201,0,0,0,0,0,0,0,-90,-90,-90.0,-64,-64,-64.0,10,2,35235.42993
1499991513,1499991544,460,89470000160204125497,31,11.005646228790283,24201,24201,0,0,0,0,1,0,0,-89,-88,-88.5,-63,-63,-63.0,0,4,46535.580657
1516032068,1516032094,460,89470000160204125497,26,10.151376724243164,24201,24201,0,0,0,0,1,0,0,-78,-76,-77.0,-51,-51,-51.0,16,0,43142.78517243589
1508580788,1508580815,460,89470000160204125497,27,10.440524578094482,24201,24201,1,0,0,0,1,0,0,-86,-82,-82.0,-59,-59,-59.0,10,5,43640.18488356795
1503036970,1503037002,460,89470000160204125497,32,12.97883939743042,24201,24201,1,0,0,0,1,2,0,-84,-81,-82.5,-59,-50,-57.0,6,4,7511.623836
1503015370,1503015396,460,89470000160204125497,26,10.342063188552856,24201,24201,0,0,0,0,1,1,0,-74,-73,-73.0,-49,-47,-47.0,0,4,81051.564118
1516960868,1516960896,460,89470000160204125497,28,10.439098834991455,24201,24201,1,0,0,0,1,1,0,-86,-85,-85.0,-57,-54,-55.5,10,4,20625.685506973783
1501956974,1501957001,460,89470000160204125497,27,10.388339281082153,24201,24201,0,0,0,0,2,2,0,-71,-70,-71.0,-48,-43,-44.5,18,5,44798.013621
1499343430,1499343457,460,89470000160204125497,27,10.568080425262451,24201,24201,0,0,0,0,2,1,0,-98,-97,-97.0,-71,-69,-69.0,12,3,41081.558284
1517004071,1517004097,460,89470000160204125497,26,10.29297423362732,24201,24201,0,0,0,0,2,2,0,-75,-73,-74.0,-51,-48,-49.0,22,4,38132.92229321358
1499818633,1499818660,460,89470000160204125497,27,10.198688983917236,24201,24201,0,0,0,0,1,1,0,-74,-73,-73.5,-52,-49,-50.5,0,2,48082.008779
1502064974,1502065000,460,89470000160204125497,26,10.16534948348999,24201,24201,0,0,0,0,0,0,0,-100,-100,-100.0,-70,-70,-70.0,0,0,42652.008487
1517569266,1517569293,460,89470000160204125497,27,10.334145069122314,24201,24201,0,0,0,0,1,2,0,-77,-74,-77.0,-52,-50,-50.0,11,4,67002.64723070896
1502648175,1502648201,460,89470000160204125497,26,10.73280930519104,24201,24201,0,0,0,0,0,1,0,-106,-106,-106.0,-77,-74,-75.5,18,6,51038.267921
1520053327,1520053354,460,89470000160204125497,27,10.25112509727478,24201,24201,0,0,0,0,2,1,0,-91,-88,-89.0,-65,-62,-65.0,5,5,27092.00592968976
1501071437,1501071463,460,89470000160204125497,26,10.287948369979858,24201,24201,0,0,0,0,0,1,0,-92,-92,-92.0,-63,-61,-62.0,12,2,80383.068994
1499300234,1499300260,460,89470000160204125497,26,10.37751817703247,24201,24201,0,0,0,0,0,0,0,-98,-98,-98.0,-71,-71,-71.0,0,3,85916.547429
1510532108,1510532134,460,89470000160204125497,26,10.300506830215454,24201,24201,0,0,0,0,1,0,0,-79,-76,-77.5,-52,-52,-52.0,0,0,52141.26373771309
1516399267,1516399294,460,89470000160204125497,27,10.541473865509033,24201,24201,0,0,0,0,1,2,0,-85,-81,-85.0,-61,-52,-55.0,22,4,24269.946884798723
1505512934,1505512961,460,89470000160204125497,27,10.288662433624268,24201,24201,0,0,0,0,1,0,0,-80,-78,-79.0,-54,-54,-54.0,22,4,59016.861433
1511396109,1511396134,460,89470000160204125497,25,10.179696321487427,24201,24201,0,0,0,0,2,1,0,-78,-75,-77.0,-53,-50,-50.0,0,3,38038.22539640187
1502885774,1502885802,460,89470000160204125497,28,11.046169519424438,24201,24201,0,0,0,0,0,0,0,-84,-84,-84.0,-54,-54,-54.0,12,2,29997.568753
1507090392,1507090420,460,89470000160204125497,28,10.829493761062622,24201,24201,0,0,0,0,0,0,0,-82,-82,-82.0,-56,-56,-56.0,4,2,37186.148567
1517547666,1517547693,460,89470000160204125497,27,10.288000583648682,24201,24201,0,0,0,0,1,1,0,-79,-77,-79.0,-56,-53,-53.0,5,4,28858.97948891257
1500013028,1500013055,460,89470000160204125497,27,10.393246412277222,24201,24201,0,0,0,0,1,1,0,-101,-100,-101.0,-75,-72,-75.0,6,4,119085.362768
1499559430,1499559458,460,89470000160204125497,28,10.315768480300903,24201,24201,0,0,0,0,1,2,0,-98,-97,-98.0,-72,-67,-71.0,0,6,43342.153173
1500531439,1500531466,460,89470000160204125497,27,10.357422351837158,24201,24201,0,0,0,0,1,1,0,-73,-72,-72.5,-50,-47,-48.5,6,3,62408.412396
1504670534,1504670560,460,89470000160204125497,26,10.228720426559448,24201,24201,0,0,0,0,1,0,0,-82,-80,-81.0,-55,-55,-55.0,4,2,42117.124579
1502043370,1502043397,460,89470000160204125497,27,10.240286827087402,24201,24201,0,0,0,0,1,0,0,-90,-89,-90.0,-60,-60,-60.0,18,6,26704.738553
1507004054,1507004083,460,89470000160204125497,29,12.268702507019043,24201,24201,0,0,0,0,2,2,0,-88,-84,-85.0,-62,-56,-59.0,4,1,6910.054229
1515988871,1515988897,460,89470000160204125497,26,10.161103010177612,24201,24201,0,0,0,0,1,1,0,-76,-74,-74.0,-52,-48,-48.0,4,0,28556.41286205759
1504476133,1504476159,460,89470000160204125497,26,10.22706151008606,24201,24201,0,0,0,0,1,0,0,-77,-76,-76.5,-50,-50,-50.0,22,6,88944.715034
1505556133,1505556163,460,89470000160204125497,30,12.461071968078613,24201,24201,0,0,0,0,2,1,0,-91,-89,-90.0,-65,-63,-65.0,10,5,9910.770415
1501222786,1501222815,460,89470000160204125497,29,10.782788276672363,24201,24201,0,0,0,0,1,0,0,-91,-88,-89.5,-62,-62,-62.0,6,4,28348.666096
1501028233,1501028259,460,89470000160204125497,26,10.203734636306763,24201,24201,0,0,0,0,0,1,0,-91,-91,-91.0,-64,-62,-63.0,0,2,101985.268186
1503080170,1503080201,460,89470000160204125497,31,12.653144598007202,24201,24201,1,0,0,0,2,1,0,-85,-81,-82.0,-57,-53,-53.0,18,4,4204.337955
1504519340,1504519383,460,89470000160204125497,43,13.007228374481201,24201,24201,0,0,0,0,0,1,0,-89,-89,-89.0,-59,-56,-57.5,10,0,476.023321
1500358634,1500358661,460,89470000160204125497,27,10.531316041946411,24201,24201,0,0,0,0,1,0,0,-73,-72,-72.0,-46,-46,-46.0,6,1,49492.124115
1503339377,1503339405,460,89470000160204125497,28,11.191562175750732,24201,24201,0,0,0,0,2,2,0,-96,-93,-95.0,-68,-64,-65.0,18,0,26996.412918
1505102539,1505102586,460,89470000160204125497,47,10.907035827636719,24201,24201,0,0,0,0,2,1,0,-83,-80,-81.0,-57,-55,-55.0,4,0,68114.954659
1515967268,1515967294,460,89470000160204125497,26,10.25921368598938,24201,24201,0,0,0,0,3,2,0,-77,-75,-76.0,-54,-48,-50.0,22,6,27588.96009804706
1504368133,1504368164,460,89470000160204125497,31,10.406805753707886,24201,24201,0,0,0,0,1,1,0,-75,-74,-75.0,-51,-48,-48.0,16,5,90259.634904
1514441775,1514441801,460,89470000160204125497,26,10.293677568435669,24201,24201,0,0,0,0,1,0,0,-79,-76,-77.5,-53,-53,-53.0,6,3,39502.20397780996
1499905036,1499905061,460,89470000160204125497,25,10.330193281173706,24201,24201,0,0,0,0,0,0,0,-103,-103,-103.0,-72,-72,-72.0,0,3,55007.841066
1516118468,1516118493,460,89470000160204125497,25,10.262542963027954,24201,24201,0,0,0,0,1,1,0,-79,-77,-77.0,-54,-51,-54.0,16,1,36813.672881373765
1502216169,1502216196,460,89470000160204125497,27,10.690081596374512,24201,24201,0,0,0,0,1,1,0,-72,-70,-71.0,-48,-44,-46.0,18,1,60732.969685
1500185833,1500185859,460,89470000160204125497,26,10.242536544799805,24201,24201,0,0,0,0,1,2,0,-102,-101,-102.0,-75,-70,-73.0,6,6,44675.596809
1505318533,1505318569,460,89470000160204125497,36,17.894705057144165,24201,24201,3,0,0,0,3,3,0,-87,-85,-86.0,-60,-55,-57.0,16,2,1801.094109
1504821803,1504821832,460,89470000160204125497,29,12.56611180305481,24201,24201,0,0,0,0,0,2,0,-101,-101,-101.0,-73,-69,-71.0,22,3,7734.195676
1503058571,1503058602,460,89470000160204125497,31,12.948250532150269,24201,24201,0,0,0,0,2,2,0,-96,-94,-95.0,-66,-64,-64.0,12,4,10324.875333
1503404170,1503404205,460,89470000160204125497,35,15.081887245178223,24201,24201,0,0,0,0,2,1,0,-82,-80,-81.0,-56,-53,-53.0,12,1,7075.265209
1501093047,1501093088,460,89470000160204125497,41,10.259103059768677,24201,24201,0,0,0,0,0,1,0,-91,-91,-91.0,-62,-60,-61.0,18,2,83781.610008
1501395433,1501395460,460,89470000160204125497,27,10.261080503463745,24201,24201,0,0,0,0,0,1,0,-92,-92,-92.0,-65,-61,-61.0,6,6,100804.821022
1499667433,1499667460,460,89470000160204125497,27,10.185975551605225,24201,24201,0,0,0,0,1,1,0,-101,-100,-100.5,-75,-69,-72.0,6,0,40297.360049
1499213833,1499213860,460,89470000160204125497,27,10.212981939315796,24201,24201,0,0,0,0,2,1,0,-76,-74,-75.0,-52,-48,-48.0,0,2,53550.569907
1501352234,1501352262,460,89470000160204125497,28,10.332061529159546,24201,24201,0,0,0,0,0,1,0,-91,-91,-91.0,-64,-60,-62.0,18,5,90181.275592
1516485667,1516485694,460,89470000160204125497,27,10.429931640625,24201,24201,0,0,0,0,2,0,0,-79,-77,-78.0,-51,-51,-51.0,22,5,71822.35015358494
1504411341,1504411366,460,89470000160204125497,25,10.129817247390747,24201,24201,0,0,0,0,1,2,0,-77,-76,-77.0,-54,-50,-52.0,4,6,83253.835832
1501870574,1501870600,460,89470000160204125497,26,10.386209487915039,24201,24201,0,0,0,0,1,1,0,-72,-71,-71.0,-48,-44,-48.0,18,4,28182.05119
1500769039,1500769066,460,89470000160204125497,27,10.819916725158691,24201,24201,0,0,0,0,1,0,0,-75,-74,-74.5,-46,-46,-46.0,0,6,36970.863624
1499235433,1499235460,460,89470000160204125497,27,10.206079721450806,24201,24201,0,0,0,0,0,0,0,-73,-73,-73.0,-52,-52,-52.0,6,2,44956.676113
1510575313,1510575340,460,89470000160204125497,27,10.089534759521484,24201,24201,0,0,0,0,1,1,0,-77,-76,-76.5,-51,-49,-50.0,12,0,52779.43272662535
1499192233,1499192260,460,89470000160204125497,27,10.331674575805664,24201,24201,0,0,0,0,3,0,0,-75,-71,-73.0,-48,-48,-48.0,18,1,64482.63898
1500250634,1500250660,460,89470000160204125497,26,10.38602590560913,24201,24201,0,0,0,0,2,1,0,-93,-89,-90.0,-63,-61,-63.0,0,0,42905.199367
1504303344,1504303374,460,89470000160204125497,30,10.120030641555786,24201,24201,0,0,0,0,1,1,0,-77,-76,-76.5,-54,-52,-53.0,22,4,56891.988914
1499645829,1499645855,460,89470000160204125497,26,10.399538516998291,24201,24201,0,0,0,0,2,3,0,-102,-100,-100.5,-76,-69,-72.5,0,0,82277.235907
1516615272,1516615298,460,89470000160204125497,26,10.277529001235962,24201,24201,0,0,0,0,0,2,0,-82,-82,-82.0,-55,-50,-52.0,10,0,13514.857850212382
1516140067,1516140093,460,89470000160204125497,26,10.224328517913818,24201,24201,0,0,0,0,0,0,0,-77,-77,-77.0,-51,-51,-51.0,22,1,45924.72854757466
1517612467,1517612494,460,89470000160204125497,27,10.27421498298645,24201,24201,0,0,0,0,1,0,0,-74,-73,-73.0,-47,-47,-47.0,23,4,23754.24405786397
1504217065,1504217097,460,89470000160204125497,32,13.16604471206665,24201,24201,0,0,0,0,2,2,0,-115,-97,-106.0,-86,-72,-74.0,22,3,1100.563174
1516788070,1516788097,460,89470000160204125497,27,10.248012781143188,24201,24201,0,0,0,0,1,1,0,-89,-88,-88.0,-60,-56,-56.0,10,2,8089.377122880541
1500920234,1500920261,460,89470000160204125497,27,10.59663724899292,24201,24201,0,0,0,0,1,1,0,-69,-68,-69.0,-45,-42,-45.0,18,0,62939.578956
1503231371,1503231404,460,89470000160204125497,33,12.904117107391357,24201,24201,0,0,0,0,0,2,0,-85,-85,-85.0,-61,-54,-57.0,12,6,5725.789359
1507954389,1507954415,460,89470000160204125497,26,10.205954313278198,24201,24201,0,0,0,0,2,0,0,-82,-79,-80.0,-54,-54,-54.0,4,5,53273.213103946524
1515924067,1515924095,460,89470000160204125497,28,10.719798564910889,24201,24201,0,0,0,0,1,1,0,-76,-74,-76.0,-53,-50,-50.0,10,6,54674.373227197204
1499386629,1499386658,460,89470000160204125497,29,10.59545373916626,24201,24201,0,0,0,0,1,2,0,-91,-88,-91.0,-63,-60,-61.0,0,4,34918.723949
1499516237,1499516263,460,89470000160204125497,26,10.52313756942749,24201,24201,0,0,0,0,2,2,0,-75,-73,-74.0,-48,-46,-46.0,12,5,54816.748561
1503252981,1503253022,460,89470000160204125497,41,10.547044515609741,24201,24201,0,0,0,0,0,1,0,-113,-113,-113.0,-86,-82,-84.0,18,6,42892.85582
1499429829,1499429856,460,89470000160204125497,27,10.394044399261475,24201,24201,0,0,0,0,1,1,0,-75,-72,-73.5,-48,-47,-47.5,12,4,53616.223382
1503123371,1503123397,460,89470000160204125497,26,10.515546321868896,24201,24201,0,0,0,0,1,2,0,-82,-79,-79.0,-56,-54,-54.0,6,5,41840.11386
1503209774,1503209800,460,89470000160204125497,26,10.160683631896973,24201,24201,0,0,0,0,1,1,0,-77,-75,-76.0,-51,-49,-50.0,6,6,36287.207593
1502799370,1502799396,460,89470000160204125497,26,10.435158967971802,24201,24201,0,0,0,0,0,0,0,-96,-96,-96.0,-69,-69,-69.0,12,1,39499.556942
1500747441,1500747488,460,89470000160204125497,47,11.039992809295654,24201,24201,0,0,0,0,1,0,0,-77,-74,-75.5,-49,-49,-49.0,18,5,41974.698013
1504238662,1504238688,460,89470000160204125497,26,10.809689998626709,24201,24201,0,0,0,0,1,0,0,-92,-91,-91.5,-64,-64,-64.0,4,4,41058.503309
1500315440,1500315488,460,89470000160204125497,48,10.524363994598389,24201,24201,0,0,0,0,1,0,0,-73,-72,-72.5,-47,-47,-47.0,18,0,63707.922795
1500941843,1500941886,460,89470000160204125497,43,10.391319513320923,24201,24201,0,0,0,0,0,1,0,-92,-92,-92.0,-65,-60,-62.5,0,1,112960.970855
1501049879,1501049905,460,89470000160204125497,26,10.318064451217651,24201,24201,0,0,0,0,0,0,0,-92,-92,-92.0,-61,-61,-61.0,6,2,86621.678597
1516982468,1516982494,460,89470000160204125497,26,10.217508792877197,24201,24201,0,0,0,0,3,2,0,-80,-75,-77.5,-53,-51,-53.0,16,4,81671.28741618757
1506441734,1506441767,460,89470000160204125497,33,13.60266375541687,24201,24201,0,0,0,0,0,0,0,-78,-78,-78.0,-50,-50,-50.0,16,1,4157.796841
1516507267,1516507294,460,89470000160204125497,27,10.313235998153687,24201,24201,0,0,0,0,1,2,0,-76,-74,-74.0,-50,-45,-50.0,4,6,43594.247085066905
1507975990,1507976016,460,89470000160204125497,26,10.33052372932434,24201,24201,0,0,0,0,1,0,0,-82,-80,-80.0,-53,-53,-53.0,10,5,64751.100849607916
1499710635,1499710661,460,89470000160204125497,26,10.343680620193481,24201,24201,0,0,0,0,2,0,0,-76,-73,-75.0,-50,-50,-50.0,18,0,50253.260744
1500855448,1500855491,460,89470000160204125497,43,10.294868230819702,24201,24201,0,0,0,0,0,0,0,-91,-91,-91.0,-60,-60,-60.0,0,0,86758.538292
1506809605,1506809647,460,89470000160204125497,42,11.406229972839355,24201,24201,0,0,0,0,0,0,0,,,,-79,-79,-79.0,22,5,9409.849113
1502086574,1502086610,460,89470000160204125497,36,10.410456895828247,24201,24201,0,0,0,0,1,1,0,-71,-70,-70.0,-47,-43,-43.0,6,0,53354.035051
1503144971,1503145001,460,89470000160204125497,30,14.044179439544678,24201,24201,0,0,0,0,1,1,0,-86,-83,-84.5,-59,-57,-58.0,12,5,8258.286443
1499689034,1499689062,460,89470000160204125497,28,10.297303676605225,24201,24201,0,0,0,0,1,1,0,-103,-102,-102.0,-76,-74,-76.0,12,0,73210.149615
1500833830,1500833856,460,89470000160204125497,26,10.407792091369629,24201,24201,0,0,0,0,0,1,0,-69,-69,-69.0,-44,-41,-42.5,18,6,57524.431911
1499840232,1499840262,460,89470000160204125497,30,10.43252968788147,24201,24201,0,0,0,0,1,0,0,-75,-73,-74.0,-48,-48,-48.0,6,2,55335.230848
1499861833,1499861859,460,89470000160204125497,26,10.233182430267334,24201,24201,0,0,0,0,1,1,0,-101,-100,-100.0,-76,-72,-72.0,12,2,76252.070547
1502540173,1502540201,460,89470000160204125497,28,11.33950662612915,24201,24201,0,0,0,0,2,0,0,-95,-92,-94.0,-66,-66,-66.0,12,5,32726.589567
1515945671,1515945697,460,89470000160204125497,26,10.112801313400269,24201,24201,0,0,0,0,0,0,0,-78,-78,-78.0,-50,-50,-50.0,16,6,59551.78089827381
1506420132,1506420161,460,89470000160204125497,29,11.995191097259521,24201,24201,0,0,0,0,2,0,0,-104,-101,-102.0,-70,-70,-70.0,10,1,10944.163188
1501892173,1501892201,460,89470000160204125497,28,10.271400690078735,24201,24201,0,0,0,0,1,1,0,-71,-70,-70.5,-48,-44,-46.0,0,5,25574.605786
1515686468,1515686515,460,89470000160204125497,47,17.28178358078003,24201,24201,0,0,0,0,3,2,0,-78,-74,-77.0,-48,-44,-45.0,16,3,7900.043843524388
1499451429,1499451456,460,89470000160204125497,27,10.366609573364258,24201,24201,0,0,0,0,1,1,0,-74,-72,-73.0,-48,-47,-47.5,18,4,80718.041766
1505815336,1505815372,460,89470000160204125497,36,10.8290696144104,24201,24201,0,0,0,0,0,0,0,-83,-83,-83.0,-54,-54,-54.0,10,1,21089.706952
1501309109,1501309136,460,89470000160204125497,27,10.63007640838623,24201,24201,0,0,0,0,0,0,0,-91,-91,-91.0,-61,-61,-61.0,6,5,90878.163884
1516680067,1516680094,460,89470000160204125497,27,10.24823260307312,24201,24201,0,0,0,0,2,1,0,-77,-73,-75.0,-54,-49,-49.0,4,1,29944.45164692217
1511007307,1511007336,460,89470000160204125497,29,10.532668113708496,24201,24201,0,0,0,0,0,1,0,-83,-83,-83.0,-55,-53,-55.0,12,5,15266.515759858086
